#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
Un,NZ_LFUS01000011.1,4059,5492,+,,,ACU19_RS01495,WP_231583033.1,477,LCP family protein
Un,NZ_LFUS01000011.1,5798,7549,+,,,ACU19_RS10750,WP_231583034.1,583,LCP family protein
Un,NZ_LFUS01000011.1,7578,8075,+,,,ACU19_RS01505,WP_082159927.1,165,GtrA family protein
Un,NZ_LFUS01000011.1,8179,9243,-,,,ACU19_RS01510,WP_049618949.1,354,HAMP domain-containing histidine kinase
Un,NZ_LFUS01000011.1,9243,9923,-,,,ACU19_RS01515,WP_049618950.1,226,response regulator transcription factor
Un,NZ_LFUS01000011.1,9934,11475,-,,,ACU19_RS01520,WP_049618951.1,513,adenylate/guanylate cyclase domain-containing protein
Un,NZ_LFUS01000011.1,11658,13367,+,,,ACU19_RS01525,WP_049618992.1,569,DUF885 domain-containing protein
Un,NZ_LFUS01000011.1,13364,14644,+,,,ACU19_RS01530,WP_082159928.1,426,Maf family nucleotide pyrophosphatase
Un,NZ_LFUS01000011.1,14880,15236,-,,,ACU19_RS01535,WP_049618952.1,118,ferredoxin family protein
Un,NZ_LFUS01000011.1,15522,18107,-,,,ACU19_RS09850,WP_053093577.1,861,VanW family protein
Un,NZ_LFUS01000011.1,18249,18956,-,,,ACU19_RS10230,WP_049618953.1,235,hypothetical protein
Un,NZ_LFUS01000011.1,18978,20996,-,,,ACU19_RS01550,WP_049618995.1,672,GTP-binding protein
Un,NZ_LFUS01000011.1,21338,21946,-,,,ACU19_RS01555,WP_049618954.1,202,PH domain-containing protein
Un,NZ_LFUS01000011.1,22164,23909,-,,,ACU19_RS01560,WP_143021807.1,581,ABC transporter family substrate-binding protein
Un,NZ_LFUS01000011.1,24427,26172,-,,,ACU19_RS01565,WP_082159942.1,581,ABC transporter family substrate-binding protein
Un,NZ_LFUS01000011.1,26487,28436,-,,,ACU19_RS01570,WP_231583035.1,649,ABC transporter ATP-binding protein
Un,NZ_LFUS01000011.1,28433,29386,-,,,ACU19_RS01575,WP_049618956.1,317,ABC transporter permease
Un,NZ_LFUS01000011.1,29387,30358,-,,,ACU19_RS01580,WP_049618957.1,323,ABC transporter permease
Un,NZ_LFUS01000011.1,30623,32572,-,,,ACU19_RS01585,WP_231583036.1,649,AMP-binding protein
Un,NZ_LFUS01000011.1,32575,34206,-,,,ACU19_RS01590,WP_082159930.1,543,M18 family aminopeptidase
Un,NZ_LFUS01000011.1,34246,35499,+,,,ACU19_RS01595,WP_049618958.1,417,alpha/beta fold hydrolase
Un,NZ_LFUS01000011.1,35703,36608,+,,,ACU19_RS01600,WP_049619000.1,301,site-specific DNA-methyltransferase
Un,NZ_LFUS01000011.1,36552,37799,-,,,ACU19_RS01605,WP_049618959.1,415,amidohydrolase
Un,NZ_LFUS01000011.1,38061,38675,+,,,ACU19_RS01610,WP_049618960.1,204,HAD-IA family hydrolase
Un,NZ_LFUS01000011.1,38807,40534,-,,,ACU19_RS09645,WP_053093578.1,575,HAD-IA family hydrolase
Un,NZ_LFUS01000011.1,40578,41753,-,,,ACU19_RS01620,WP_049618961.1,391,ABC transporter substrate-binding protein
Un,NZ_LFUS01000011.1,42039,43304,-,,,ACU19_RS09650,WP_082159931.1,421,ABC transporter ATP-binding protein
Un,NZ_LFUS01000011.1,43472,45202,-,,,ACU19_RS01630,WP_197077774.1,576,iron ABC transporter permease
Un,NZ_LFUS01000011.1,45740,46333,-,,,ACU19_RS01635,WP_049618962.1,197,thymidine kinase
Un,NZ_LFUS01000011.1,46440,48134,-,,,ACU19_RS01640,WP_049619004.1,564,CTP synthase
Un,NZ_LFUS01000011.1,48766,48942,-,,,ACU19_RS10235,WP_156181302.1,58,hypothetical protein
Un,NZ_LFUS01000011.1,49048,50142,+,,,ACU19_RS01645,WP_049618963.1,364,ATP-binding cassette domain-containing protein
Un,NZ_LFUS01000011.1,50123,50806,+,,,ACU19_RS01650,WP_049618964.1,227,ABC transporter permease
Un,NZ_LFUS01000011.1,50846,51718,+,,,ACU19_RS01655,WP_049618965.1,290,MetQ/NlpA family ABC transporter substrate-binding protein
Un,NZ_LFUS01000011.1,51864,54752,-,,,ACU19_RS01660,WP_082159945.1,962,cation-translocating P-type ATPase
Un,NZ_LFUS01000011.1,54905,55090,-,,,ACU19_RS10755,WP_231583037.1,61,"hypothetical protein, partial"
Un,NZ_LFUS01000011.1,55236,56699,-,,,ACU19_RS01665,WP_049618966.1,487,alpha/beta hydrolase
Un,NZ_LFUS01000011.1,57355,58452,-,,ychF,ACU19_RS01670,WP_049618967.1,365,redox-regulated ATPase YchF
Un,NZ_LFUS01000011.1,58572,58859,+,,,ACU19_RS09655,WP_053093579.1,95,patatin-like phospholipase family protein
Un,NZ_LFUS01000011.1,58894,59754,+,,,ACU19_RS09660,WP_053093580.1,286,patatin-like phospholipase family protein
Un,NZ_LFUS01000011.1,59786,61018,+,,,ACU19_RS01680,WP_049618968.1,410,DNA recombination protein RmuC
Un,NZ_LFUS01000011.1,61120,62364,+,,xseA,ACU19_RS01685,WP_049618969.1,414,exodeoxyribonuclease VII large subunit
Un,NZ_LFUS01000011.1,63095,64234,+,,,ACU19_RS01695,WP_049618970.1,379,PfkB family carbohydrate kinase
Un,NZ_LFUS01000011.1,64270,65031,-,,uppS,ACU19_RS01700,WP_049618971.1,253,polyprenyl diphosphate synthase
Un,NZ_LFUS01000011.1,65309,66013,+,,,ACU19_RS01705,WP_049618972.1,234,hemolysin III family protein
Un,NZ_LFUS01000011.1,66176,67063,-,,mca,ACU19_RS01710,WP_049618973.1,295,mycothiol conjugate amidase Mca
Un,NZ_LFUS01000011.1,67544,68032,+,,,ACU19_RS01715,WP_049618974.1,162,GreA/GreB family elongation factor
Un,NZ_LFUS01000011.1,68864,69271,+,,,ACU19_RS01725,WP_049618975.1,135,FKBP-type peptidyl-prolyl cis-trans isomerase
Un,NZ_LFUS01000011.1,69520,70392,-,,,ACU19_RS01730,WP_231583038.1,290,Bax inhibitor-1/YccA family protein
Un,NZ_LFUS01000011.1,70731,71777,+,,,ACU19_RS01735,WP_049618977.1,348,ATP-binding cassette domain-containing protein
Un,NZ_LFUS01000011.1,71774,72691,+,,,ACU19_RS01740,WP_049618978.1,305,ABC transporter permease
Un,NZ_LFUS01000011.1,73293,74633,+,,nhaA,ACU19_RS01750,WP_082159934.1,446,Na+/H+ antiporter NhaA
Un,NZ_LFUS01000011.1,75163,76140,-,,,ACU19_RS01755,WP_082159935.1,325,exopolyphosphatase
Un,NZ_LFUS01000011.1,76142,76696,-,,,ACU19_RS01760,WP_082159936.1,184,DUF501 domain-containing protein
Un,NZ_LFUS01000011.1,76853,77965,-,,,ACU19_RS09665,WP_082159937.1,370,septum formation initiator family protein
Un,NZ_LFUS01000011.1,78193,79596,-,,,ACU19_RS01770,WP_049618980.1,467,MFS transporter
Un,NZ_LFUS01000011.1,79941,81221,-,,eno,ACU19_RS01775,WP_049618981.1,426,phosphopyruvate hydratase
Un,NZ_LFUS01000011.1,82364,83641,+,,,ACU19_RS01780,WP_082159938.1,425,PLP-dependent aspartate aminotransferase family protein
Un,NZ_LFUS01000011.1,83708,84160,+,,,ACU19_RS09670,WP_053093582.1,150,transporter substrate-binding domain-containing protein
Un,NZ_LFUS01000011.1,84242,85063,+,,,ACU19_RS01790,WP_049618982.1,273,transporter substrate-binding domain-containing protein
Un,NZ_LFUS01000011.1,85263,85937,+,,,ACU19_RS01795,WP_049618983.1,224,amino acid ABC transporter permease
Un,NZ_LFUS01000011.1,85930,86661,+,,,ACU19_RS01800,WP_049618984.1,243,amino acid ABC transporter ATP-binding protein
Un,NZ_LFUS01000011.1,86692,90423,-,,mfd,ACU19_RS01805,WP_049618985.1,1243,transcription-repair coupling factor
Un,NZ_LFUS01000011.1,90713,91297,-,,pth,ACU19_RS01810,WP_049618986.1,194,aminoacyl-tRNA hydrolase
Un,NZ_LFUS01000011.1,91425,92078,-,,,ACU19_RS01815,WP_049618987.1,217,50S ribosomal protein L25/general stress protein Ctc
Un,NZ_LFUS01000011.1,92481,93215,-,,,ACU19_RS01820,WP_049618988.1,244,sulfite exporter TauE/SafE family protein
Un,NZ_LFUS01000011.1,93397,93736,-,,,ACU19_RS01825,WP_049619012.1,112,"ATP-binding protein, partial"
Un,NZ_LFUS01000012.1,54,680,-,,,ACU19_RS01830,WP_049619013.1,208,hypothetical protein
Un,NZ_LFUS01000012.1,714,1169,+,,,ACU19_RS01835,WP_049619014.1,151,hypothetical protein
Un,NZ_LFUS01000012.1,1166,1933,-,,,ACU19_RS01840,WP_049619015.1,255,IclR family transcriptional regulator
Un,NZ_LFUS01000012.1,2108,3391,-,,,ACU19_RS01845,WP_049619016.1,427,fuconate dehydratase
Un,NZ_LFUS01000012.1,4033,5184,+,,fucO,ACU19_RS01850,WP_049619017.1,383,lactaldehyde reductase
Un,NZ_LFUS01000012.1,5355,5861,-,,,ACU19_RS01855,WP_049619018.1,168,DUF3145 domain-containing protein
Un,NZ_LFUS01000012.1,6078,6569,-,,def,ACU19_RS01860,WP_049619019.1,163,peptide deformylase
Un,NZ_LFUS01000012.1,7092,7733,-,,,ACU19_RS01865,WP_049619020.1,213,TetR/AcrR family transcriptional regulator
Un,NZ_LFUS01000012.1,8156,8878,-,,,ACU19_RS01870,WP_197077776.1,240,HAD family hydrolase
Un,NZ_LFUS01000012.1,8978,10570,-,,hisIE,ACU19_RS10510,WP_197077777.1,530,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE
Un,NZ_LFUS01000012.1,10896,11600,-,,,ACU19_RS01880,WP_197077778.1,234,1-(5-phosphoribosyl)-5
Un,NZ_LFUS01000012.1,11597,12316,-,,hisB,ACU19_RS01885,WP_082159949.1,239,imidazoleglycerol-phosphate dehydratase HisB
Un,NZ_LFUS01000012.1,12458,13438,-,,,ACU19_RS01890,WP_156181308.1,326,histidinol-phosphate aminotransferase family protein
Un,NZ_LFUS01000012.1,13497,14795,-,,hisD,ACU19_RS01895,WP_082159950.1,432,histidinol dehydrogenase
Un,NZ_LFUS01000012.1,14792,15397,-,,hisG,ACU19_RS01900,WP_049619023.1,201,ATP phosphoribosyltransferase
Un,NZ_LFUS01000012.1,15412,16356,-,,,ACU19_RS01905,WP_156181310.1,314,ATP phosphoribosyltransferase regulatory subunit
Un,NZ_LFUS01000012.1,16636,16941,+,,,ACU19_RS01910,WP_049619025.1,101,YerC/YecD family TrpR-related protein
Un,NZ_LFUS01000012.1,17028,18149,-,,,ACU19_RS01915,WP_082159951.1,373,IS1249 family transposase
Un,NZ_LFUS01000012.1,18595,18954,-,,,ACU19_RS01925,WP_156181312.1,119,hypothetical protein
Un,NZ_LFUS01000012.1,19088,20389,+,,,ACU19_RS01930,WP_049619027.1,433,peptidoglycan bridge formation glycyltransferase FemA/FemB family protein
Un,NZ_LFUS01000012.1,20436,21680,-,,,ACU19_RS01935,WP_049619028.1,414,hypothetical protein
Un,NZ_LFUS01000012.1,21767,24046,-,,murJ,ACU19_RS01940,WP_231583039.1,759,murein biosynthesis integral membrane protein MurJ
Un,NZ_LFUS01000012.1,24307,25188,-,,,ACU19_RS01945,WP_049619030.1,293,dihydrodipicolinate synthase family protein
Un,NZ_LFUS01000012.1,25355,26134,-,,,ACU19_RS01950,WP_049619031.1,259,amidohydrolase family protein
Un,NZ_LFUS01000012.1,26175,27452,-,,,ACU19_RS01955,WP_049619032.1,425,MFS transporter
Un,NZ_LFUS01000012.1,27524,28312,-,,,ACU19_RS01960,WP_049619033.1,262,SDR family oxidoreductase
Un,NZ_LFUS01000012.1,28507,29310,+,,,ACU19_RS01965,WP_049619034.1,267,IclR family transcriptional regulator
Un,NZ_LFUS01000012.1,29478,30650,-,,,ACU19_RS01970,WP_049619035.1,390,amidohydrolase family protein
Un,NZ_LFUS01000012.1,31112,33295,-,,dnaG,ACU19_RS01980,WP_049619036.1,727,DNA primase
Un,NZ_LFUS01000012.1,33477,34751,-,,,ACU19_RS01985,WP_231583040.1,424,deoxyguanosinetriphosphate triphosphohydrolase
Un,NZ_LFUS01000012.1,35046,37220,+,,,ACU19_RS09675,WP_053093584.1,724,choice-of-anchor M domain-containing protein
Un,NZ_LFUS01000012.1,37598,39235,+,,,ACU19_RS02000,WP_231583041.1,545,"anchored repeat ABC transporter, substrate-binding protein"
Un,NZ_LFUS01000012.1,39445,40611,+,,,ACU19_RS02005,WP_082159953.1,388,choice-of-anchor M domain-containing protein
Un,NZ_LFUS01000012.1,40620,41354,+,,,ACU19_RS02010,WP_049619038.1,244,anchored repeat-type ABC transporter ATP-binding subunit
Un,NZ_LFUS01000012.1,41354,42214,+,,,ACU19_RS02015,WP_049619039.1,286,anchored repeat-type ABC transporter permease subunit
Un,NZ_LFUS01000012.1,42374,44476,+,,,ACU19_RS02020,WP_141670151.1,700,hypothetical protein
Un,NZ_LFUS01000012.1,44580,45257,+,,,ACU19_RS02025,WP_049619041.1,225,ATP-binding cassette domain-containing protein
Un,NZ_LFUS01000012.1,45415,46701,-,,dusB,ACU19_RS02030,WP_082159956.1,428,tRNA dihydrouridine synthase DusB
Un,NZ_LFUS01000012.1,47092,47697,+,,,ACU19_RS02035,WP_141670152.1,201,PRC-barrel domain-containing protein
Un,NZ_LFUS01000012.1,47852,49021,-,,,ACU19_RS02040,WP_049619043.1,389,YibE/F family protein
Un,NZ_LFUS01000012.1,49027,50424,-,,,ACU19_RS02045,WP_231583042.1,465,glycine--tRNA ligase
Un,NZ_LFUS01000012.1,50619,51584,+,,,ACU19_RS02050,WP_156181314.1,321,metal ABC transporter substrate-binding protein
Un,NZ_LFUS01000012.1,51726,52175,+,,,ACU19_RS02055,WP_197077779.1,149,transcriptional repressor
Un,NZ_LFUS01000012.1,52260,52904,+,,,ACU19_RS02060,WP_049619046.1,214,VTT domain-containing protein
Un,NZ_LFUS01000012.1,52924,53160,+,,,ACU19_RS02065,WP_049619047.1,78,RNA-binding S4 domain-containing protein
Un,NZ_LFUS01000012.1,53223,54521,+,,,ACU19_RS02070,WP_049619048.1,432,peptidoglycan bridge formation glycyltransferase FemA/FemB family protein
Un,NZ_LFUS01000012.1,54626,58159,-,,dnaE,ACU19_RS02075,WP_049619049.1,1177,DNA polymerase III subunit alpha
Un,NZ_LFUS01000012.1,58306,59229,-,,,ACU19_RS02080,WP_049619050.1,307,RluA family pseudouridine synthase
Un,NZ_LFUS01000012.1,59226,60017,-,,lspA,ACU19_RS02085,WP_053093585.1,263,signal peptidase II
Un,NZ_LFUS01000012.1,60306,60896,-,,,ACU19_RS02090,WP_049619051.1,196,DivIVA domain-containing protein
Un,NZ_LFUS01000012.1,61045,61332,-,,,ACU19_RS02095,WP_049619052.1,95,YggT family protein
Un,NZ_LFUS01000012.1,61332,61739,-,,,ACU19_RS02100,WP_231583043.1,135,cell division protein SepF
Un,NZ_LFUS01000012.1,61895,62689,-,,,ACU19_RS02105,WP_049619054.1,264,polyphenol oxidase family protein
Un,NZ_LFUS01000012.1,62693,63910,-,,ftsZ,ACU19_RS02110,WP_049619055.1,405,cell division protein FtsZ
Un,NZ_LFUS01000012.1,64061,65263,-,,,ACU19_RS02115,WP_141670154.1,400,cell division protein FtsQ/DivIB
Un,NZ_LFUS01000012.1,65260,66696,-,,murC,ACU19_RS02120,WP_049619057.1,478,UDP-N-acetylmuramate--L-alanine ligase
Un,NZ_LFUS01000012.1,66693,67808,-,,murG,ACU19_RS02125,WP_049619058.1,371,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
Un,NZ_LFUS01000012.1,67829,69226,-,,,ACU19_RS02130,WP_231583044.1,465,FtsW/RodA/SpoVE family cell cycle protein
Un,NZ_LFUS01000012.1,69231,70724,-,,murD,ACU19_RS02135,WP_049619080.1,497,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
Un,NZ_LFUS01000012.1,70724,71809,-,,mraY,ACU19_RS02140,WP_049619059.1,361,phospho-N-acetylmuramoyl-pentapeptide-transferase
Un,NZ_LFUS01000012.1,71803,73308,-,,,ACU19_RS02145,WP_082159954.1,501,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Un,NZ_LFUS01000012.1,73305,75089,-,,,ACU19_RS02150,WP_053093586.1,594,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase"
Un,NZ_LFUS01000012.1,75117,76982,-,,,ACU19_RS02155,WP_049619060.1,621,penicillin-binding protein 2
Un,NZ_LFUS01000012.1,77115,77516,-,,,ACU19_RS02160,WP_049619061.1,133,hypothetical protein
